datetime,machineID,Type,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,RUL_hours,Failure_Type,month,hour,dayofweek
2016-02-02 08:27:06,343,M,300.6,310.9,1491,41.4,300,0,30544,No Failure,2,8,1
2018-07-15 02:05:55,333,M,303.4,315.5,1448,48.2,300,0,8920,No Failure,7,2,6
2017-01-06 21:02:10,175,L,310.0,320.0,1437,63.0,300,0,2120,No Failure,1,21,4
2017-03-22 01:58:51,105,L,310.0,320.0,1435,63.5,300,0,2160,No Failure,3,1,2
2016-08-07 10:02:09,295,H,295.0,305.0,1485,42.6,300,0,25992,No Failure,8,10,6
2015-05-14 08:32:06,268,M,300.1,310.2,1498,40.3,200,0,36792,No Failure,5,8,3
2018-07-14 11:47:20,305,M,303.3,315.3,1447,48.0,300,0,9160,No Failure,7,11,5
2016-10-07 03:25:39,134,M,304.3,316.8,1335,43.5,300,0,1720,No Failure,10,3,4
2016-08-23 14:48:44,76,L,310.0,320.0,1425,66.1,300,0,184,No Failure,8,14,1
2016-01-16 00:14:03,315,L,310.0,320.0,1493,41.4,300,0,30896,No Failure,1,0,5
2016-12-31 23:35:32,55,H,295.0,305.0,1432,50.8,300,0,1240,No Failure,12,23,5
2017-07-20 09:02:39,236,M,307.7,320.0,1431,50.8,300,0,1512,No Failure,7,9,3
2016-03-11 21:13:40,218,M,303.5,315.7,1446,53.3,300,0,2696,No Failure,3,21,4
2017-01-08 05:52:44,119,M,307.9,320.0,1431,51.1,300,0,1000,No Failure,1,5,6
2018-11-17 18:01:10,308,H,295.0,305.0,1439,49.2,300,0,6032,No Failure,11,18,5
2015-11-17 03:03:03,100,M,303.2,315.9,1450,50.9,300,0,2592,No Failure,11,3,1
2016-06-30 22:15:03,235,M,304.3,320.0,1435,63.8,300,0,1408,No Failure,6,22,3
2015-11-01 04:29:51,235,M,301.8,312.9,1473,44.4,300,0,7176,No Failure,11,4,6
2016-08-30 13:25:32,274,M,301.1,311.7,1482,42.6,300,0,25464,No Failure,8,13,1
2016-09-19 19:32:45,217,H,295.0,305.0,1426,66.1,300,0,216,No Failure,9,19,0
2017-09-05 00:03:45,236,M,308.6,320.0,1426,51.7,300,0,408,No Failure,9,0,1
2015-09-04 00:00:09,176,M,302.8,314.4,1460,46.6,300,0,2984,No Failure,9,0,4
2019-03-20 14:25:19,308,H,295.0,305.0,1433,50.7,300,0,3080,No Failure,3,14,2
2016-04-14 06:36:01,128,L,310.0,320.0,1378,44.7,300,0,2320,No Failure,4,6,3
2017-07-19 03:54:01,209,M,304.9,317.8,1428,51.7,300,0,512,No Failure,7,3,2
2016-05-19 19:08:38,164,M,304.9,317.8,1426,66.0,300,0,176,No Failure,5,19,3
2016-03-24 08:56:38,70,L,310.0,320.0,1417,45.9,300,0,3288,No Failure,3,8,3
2016-07-17 06:35:46,114,L,310.0,320.0,1437,59.2,300,0,1760,No Failure,7,6,6
2019-06-09 01:04:47,291,M,304.8,317.6,1426,51.4,300,0,1016,No Failure,6,1,6
2017-05-10 04:05:31,363,M,301.9,313.0,1473,44.6,300,0,19264,No Failure,5,4,2
2017-06-13 16:29:15,204,M,304.8,317.6,1292,42.4,300,0,632,No Failure,6,16,1
2016-08-01 16:36:50,316,L,310.0,320.0,1484,42.5,300,0,26048,No Failure,8,16,0
2016-09-18 12:27:50,187,L,310.0,320.0,1357,44.1,300,0,2328,No Failure,9,12,6
2017-08-01 23:48:45,364,M,302.1,313.3,1466,45.0,300,0,17352,No Failure,8,23,1
2016-01-18 21:20:20,213,M,303.6,315.8,1444,54.3,300,0,2128,No Failure,1,21,0
2016-05-23 18:07:36,191,M,308.5,320.0,1427,51.5,300,0,320,No Failure,5,18,0
2016-01-01 01:46:35,150,M,304.7,317.5,1430,51.2,300,0,400,No Failure,1,1,4
2016-11-09 19:48:34,187,L,310.0,320.0,1315,43.1,300,0,1096,No Failure,11,19,2
2017-04-04 02:29:00,64,H,295.0,305.0,1433,50.4,300,0,1912,No Failure,4,2,1
2016-01-22 20:38:15,45,H,295.0,305.0,1449,52.3,300,0,2656,No Failure,1,20,4
2016-06-30 02:16:41,49,M,303.9,316.3,1366,44.4,300,0,2280,No Failure,6,2,3
2016-01-25 15:07:02,109,M,304.4,317.0,1436,50.6,300,0,904,No Failure,1,15,0
2015-11-05 15:40:47,118,L,310.0,320.0,1447,53.7,300,0,1832,No Failure,11,15,3
2016-05-13 18:27:54,219,L,310.0,320.0,1450,47.9,300,0,3848,No Failure,5,18,4
2016-08-07 02:50:05,76,L,310.0,320.0,1429,64.3,300,0,584,No Failure,8,2,6
2016-09-02 18:59:53,174,M,303.6,315.8,1390,45.0,300,0,3480,No Failure,9,18,4
2017-04-24 07:55:28,202,M,304.7,317.6,1430,64.4,300,0,824,No Failure,4,7,0
2018-01-22 10:49:17,388,H,295.0,305.0,1458,46.5,300,0,13136,No Failure,1,10,0
2015-12-02 00:08:30,387,L,310.0,320.0,1492,41.0,300,0,31952,No Failure,12,0,2
2015-07-20 05:09:47,203,L,310.0,320.0,1493,41.2,300,0,18672,No Failure,7,5,0
2017-02-05 04:59:11,42,H,295.0,305.0,1431,67.7,300,0,1016,No Failure,2,4,6
2017-06-25 17:23:49,80,M,304.4,317.0,1328,43.4,300,0,2064,No Failure,6,17,6
2016-09-17 15:56:21,93,M,305.9,320.0,1443,49.5,300,0,2760,No Failure,9,15,5
2016-07-09 21:16:08,233,M,304.9,320.0,1425,71.4,300,0,88,No Failure,7,21,5
2015-01-27 15:47:38,314,H,295.0,305.0,1496,39.7,40,0,39352,No Failure,1,15,1
2018-03-31 02:57:18,260,M,303.0,314.7,1454,47.1,300,0,11600,No Failure,3,2,5
2016-02-06 21:53:39,191,M,304.4,317.4,1450,48.2,300,0,2872,No Failure,2,21,5
2016-09-14 08:15:15,137,M,304.6,317.3,1305,42.7,300,0,792,No Failure,9,8,2
2015-03-09 18:03:46,248,L,310.0,320.0,1497,40.6,104,0,12760,No Failure,3,18,0
2018-08-18 16:14:39,299,L,310.0,320.0,1445,48.5,300,0,8144,No Failure,8,16,5
2015-02-03 03:16:25,286,M,300.0,310.0,1499,40.0,49,0,39208,No Failure,2,3,1
2017-08-07 17:36:54,203,L,310.0,320.0,1427,51.3,300,0,704,No Failure,8,17,0
2016-06-01 21:26:19,141,M,304.0,316.4,1437,58.0,300,0,1864,No Failure,6,21,2
2016-11-21 13:27:07,254,H,295.0,305.0,1478,43.1,300,0,23368,No Failure,11,13,0
2017-01-05 08:03:05,13,M,304.6,317.4,1427,51.1,300,0,712,No Failure,1,8,3
2015-07-02 22:15:33,56,H,295.0,305.0,1471,44.8,274,0,3768,No Failure,7,22,3
2015-03-29 03:42:53,326,H,295.0,305.0,1499,40.2,131,0,37904,No Failure,3,3,6
2016-03-26 00:26:11,124,L,310.0,320.0,1412,45.7,300,0,3128,No Failure,3,0,5
2016-07-10 12:17:04,14,M,303.7,315.9,1385,44.9,300,0,2984,No Failure,7,12,6
2017-05-14 06:37:33,5,M,308.3,320.0,1426,51.3,300,0,664,No Failure,5,6,6
2016-08-07 07:05:31,210,M,304.5,317.3,1428,63.3,300,0,760,No Failure,8,7,6
2016-02-21 22:37:05,319,M,300.6,311.0,1490,41.5,300,0,30016,No Failure,2,22,6
2015-12-06 06:11:13,154,M,304.7,317.5,1428,64.5,300,0,304,No Failure,12,6,6
2016-04-01 15:44:34,124,L,310.0,320.0,1405,45.6,300,0,2968,No Failure,4,15,4
2016-12-28 08:21:56,110,L,310.0,320.0,1300,42.6,300,0,728,No Failure,12,8,2
2016-07-10 17:27:59,214,L,310.0,320.0,1303,42.8,300,0,608,No Failure,7,17,6
2015-05-08 00:22:13,155,M,300.7,311.2,1488,41.8,192,0,7744,No Failure,5,0,4
2017-06-19 15:50:26,250,M,304.8,320.0,1426,69.7,300,0,568,No Failure,6,15,0
2017-08-24 13:23:58,36,M,308.9,320.0,1424,51.8,300,0,120,No Failure,8,13,3
2016-06-29 16:12:05,225,M,303.4,315.5,1448,52.1,300,0,3736,No Failure,6,16,2
2015-01-17 14:42:12,161,H,295.0,305.0,1498,40.0,24,0,15320,No Failure,1,14,5
2016-12-09 08:55:14,174,M,304.5,317.2,1312,42.9,300,0,1120,No Failure,12,8,4
2016-01-09 01:26:23,143,M,303.1,315.0,1449,49.5,300,0,3120,No Failure,1,1,5
2017-01-17 18:30:32,39,M,304.1,316.5,1360,44.3,300,0,2864,No Failure,1,18,1
2015-03-11 04:34:16,207,M,300.1,310.1,1497,40.1,102,0,21024,No Failure,3,4,2
2016-12-12 09:50:55,160,H,295.0,305.0,1441,59.2,300,0,3072,No Failure,12,9,0
2019-04-07 15:01:04,296,H,295.0,305.0,1434,51.0,300,0,2680,No Failure,4,15,6
2016-04-11 09:58:50,32,M,301.6,312.6,1472,43.9,300,0,11600,No Failure,4,9,0
2017-01-29 06:28:51,129,H,295.0,305.0,1307,42.8,300,0,1040,No Failure,1,6,6
2017-10-17 00:34:37,268,M,302.4,313.8,1463,45.8,300,0,15464,No Failure,10,0,1
2017-02-08 08:34:58,44,M,303.9,316.3,1443,56.5,300,0,3480,No Failure,2,8,2
2016-01-13 22:07:59,179,H,295.0,305.0,1480,43.0,300,0,13416,No Failure,1,22,2
2016-04-18 04:20:58,76,L,310.0,320.0,1448,51.9,300,0,3296,No Failure,4,4,0
2017-10-07 13:37:42,293,M,302.4,313.8,1465,45.7,300,0,15784,No Failure,10,13,5
2015-07-20 20:10:25,206,M,301.1,311.7,1480,42.6,300,0,8024,No Failure,7,20,0
2016-09-12 09:06:51,41,H,295.0,305.0,1440,56.3,300,0,2768,No Failure,9,9,0
2016-05-26 23:23:28,8,L,310.0,320.0,1470,44.7,300,0,10624,No Failure,5,23,3
2016-12-05 13:26:28,21,M,304.9,317.9,1427,66.2,300,0,248,No Failure,12,13,0
2015-07-12 19:33:58,230,H,295.0,305.0,1468,45.3,290,0,3432,No Failure,7,19,6
2015-08-29 06:04:33,234,M,303.0,314.8,1453,47.1,300,0,2320,No Failure,8,6,5
2017-04-24 16:43:28,138,H,295.0,305.0,1431,51.3,300,0,992,No Failure,4,16,0
2018-05-12 02:56:52,256,L,310.0,320.0,1451,47.5,300,0,10560,No Failure,5,2,5
2017-04-23 12:09:05,322,H,295.0,305.0,1473,44.3,300,0,19816,No Failure,4,12,6
2015-10-27 20:29:56,50,L,310.0,320.0,1445,49.2,300,0,1496,No Failure,10,20,1
2015-08-30 06:04:46,58,M,302.8,314.6,1458,46.8,300,0,2696,No Failure,8,6,6
2016-03-18 04:17:57,17,L,310.0,320.0,1426,70.3,300,0,208,No Failure,3,4,4
2016-07-08 01:41:25,215,M,304.2,316.7,1434,59.8,300,0,1528,No Failure,7,1,4
2016-10-16 00:08:38,261,H,295.0,305.0,1479,42.8,300,0,24328,No Failure,10,0,6
2018-06-15 12:18:53,313,H,295.0,305.0,1449,47.7,300,0,9800,No Failure,6,12,4
2016-02-26 16:01:43,185,L,310.0,320.0,1474,44.3,300,0,10064,No Failure,2,16,4
2016-04-24 13:09:19,164,M,304.6,317.3,1432,62.7,300,0,784,No Failure,4,13,6
2016-08-11 20:15:01,8,L,310.0,320.0,1464,45.9,300,0,8768,No Failure,8,20,3
2017-07-18 22:51:11,328,M,302.1,313.4,1469,45.1,300,0,17592,No Failure,7,22,1
2016-01-16 22:11:07,73,M,304.6,320.0,1432,67.0,300,0,584,No Failure,1,22,5
2016-02-05 18:15:08,90,M,303.1,315.0,1455,47.2,300,0,3992,No Failure,2,18,4
2019-03-20 12:51:14,361,M,304.5,317.2,1434,50.8,300,0,3056,No Failure,3,12,2
2015-08-12 17:34:49,115,M,302.4,313.9,1464,45.9,300,0,3360,No Failure,8,17,2
2019-04-19 00:53:46,332,H,295.0,305.0,1430,50.8,300,0,2416,No Failure,4,0,4
2017-03-20 18:54:26,339,M,301.7,312.8,1476,44.2,300,0,20584,No Failure,3,18,0
2016-01-22 06:00:14,117,M,304.9,317.8,1287,42.3,300,0,176,No Failure,1,6,4
2015-10-20 14:47:11,133,M,301.0,311.7,1485,42.5,300,0,13504,No Failure,10,14,1
2017-05-20 09:10:59,306,H,295.0,305.0,1472,44.6,300,0,19016,No Failure,5,9,5
2017-06-11 07:12:43,204,M,304.8,317.7,1295,42.6,300,0,696,No Failure,6,7,6
2016-10-27 14:35:40,151,L,310.0,320.0,1435,50.6,300,0,1504,No Failure,10,14,3
2017-03-11 17:27:12,32,M,303.9,316.3,1442,56.6,300,0,3560,No Failure,3,17,5
2016-06-25 19:08:22,189,H,295.0,305.0,1439,49.7,300,0,2016,No Failure,6,19,5
2015-06-07 01:05:35,249,M,300.5,310.7,1495,41.1,235,0,16640,No Failure,6,1,6
2017-01-28 21:46:01,72,M,308.7,320.0,1427,51.8,300,0,304,No Failure,1,21,5
2017-07-11 15:54:54,26,M,304.9,317.9,1426,66.3,300,0,232,No Failure,7,15,1
2017-08-07 11:12:53,209,M,305.0,318.0,1426,52.0,300,0,56,No Failure,8,11,0
2015-03-18 04:03:27,288,L,310.0,320.0,1499,40.1,114,0,38168,No Failure,3,4,2
2017-05-19 06:48:37,227,L,310.0,320.0,1287,42.2,300,0,496,No Failure,5,6,4
2016-07-28 14:07:38,397,M,301.0,311.6,1484,42.4,300,0,26152,No Failure,7,14,3
2016-03-03 07:05:32,177,L,310.0,320.0,1450,47.4,300,0,3648,No Failure,3,7,3
2015-01-27 21:44:27,220,M,300.0,310.0,1498,40.0,40,0,17416,No Failure,1,21,1
2017-09-04 20:32:54,252,M,302.3,313.7,1467,45.6,300,0,16456,No Failure,9,20,0
2019-07-07 01:46:12,271,H,295.0,305.0,1426,51.9,300,0,464,No Failure,7,1,6
2015-08-29 08:53:58,375,M,300.3,310.4,1495,40.6,300,0,34224,No Failure,8,8,5
2017-06-04 07:51:21,111,L,310.0,320.0,1435,61.1,300,0,2072,No Failure,6,7,6
2015-01-28 17:09:00,2,L,310.0,320.0,1499,40.1,41,0,21112,No Failure,1,17,2
2016-03-31 19:52:31,95,L,310.0,320.0,1314,42.9,300,0,768,No Failure,3,19,3
2016-01-23 13:03:05,151,L,310.0,320.0,1470,44.7,300,0,8176,No Failure,1,13,5
2016-10-13 07:57:49,151,L,310.0,320.0,1436,50.2,300,0,1840,No Failure,10,7,3
2016-08-06 16:15:49,22,M,304.3,316.9,1335,43.7,300,0,1512,No Failure,8,16,5
2015-12-07 13:48:46,58,M,304.7,317.6,1431,51.4,300,0,376,No Failure,12,13,0
2015-03-23 09:20:32,185,L,310.0,320.0,1497,40.3,121,0,18248,No Failure,3,9,0
2015-04-23 04:55:20,367,M,300.1,310.2,1499,40.3,166,0,37336,No Failure,4,4,3
2016-08-18 06:02:53,165,H,295.0,305.0,1448,53.2,300,0,3784,No Failure,8,6,3
2016-04-27 21:47:48,186,M,304.4,317.1,1432,62.1,300,0,888,No Failure,4,21,2
2018-11-10 06:34:43,261,H,295.0,305.0,1443,49.5,300,0,6192,No Failure,11,6,5
2016-02-24 22:17:28,102,M,304.3,320.0,1435,64.1,300,0,1040,No Failure,2,22,2
2015-12-29 09:44:03,46,L,310.0,320.0,1480,43.3,300,0,12176,No Failure,12,9,1
2015-10-27 10:45:39,6,M,304.2,319.8,1435,62.7,300,0,880,No Failure,10,10,1
2016-08-25 10:45:31,189,H,295.0,305.0,1430,51.5,300,0,552,No Failure,8,10,3
2015-09-07 16:08:01,58,M,302.9,314.7,1455,47.1,300,0,2496,No Failure,9,16,0
2016-01-14 11:29:11,78,L,310.0,320.0,1410,45.6,300,0,2640,No Failure,1,11,3
2016-03-06 10:09:12,284,H,295.0,305.0,1489,41.5,300,0,29696,No Failure,3,10,6
2019-02-14 17:52:00,337,L,310.0,320.0,1436,50.4,300,0,3944,No Failure,2,17,3
2016-11-25 05:44:48,43,H,295.0,305.0,1444,55.9,300,0,3376,No Failure,11,5,4
2017-04-18 00:10:43,258,H,295.0,305.0,1472,44.2,300,0,19864,No Failure,4,0,1
2015-07-30 08:50:32,154,M,302.2,313.6,1462,45.3,300,0,3384,No Failure,7,8,3
2017-04-30 09:07:55,172,H,295.0,305.0,1427,52.2,300,0,48,No Failure,4,9,6
2016-02-19 19:38:46,169,H,295.0,305.0,1436,63.0,300,0,1192,No Failure,2,19,4
2015-01-17 00:08:23,126,L,310.0,320.0,1498,40.0,24,0,18472,No Failure,1,0,5
2015-10-02 02:52:58,139,M,301.3,312.0,1481,43.0,300,0,9872,No Failure,10,2,4
2017-08-13 16:02:11,171,M,304.8,320.0,1428,70.0,300,0,552,No Failure,8,16,6
2015-09-14 01:04:13,3,L,310.0,320.0,1459,46.5,300,0,3088,No Failure,9,1,0
2016-01-10 09:09:57,109,M,304.1,316.5,1438,49.8,300,0,1272,No Failure,1,9,6
2016-11-04 10:16:23,24,M,304.0,319.0,1439,60.2,300,0,2616,No Failure,11,10,4
2018-02-17 04:11:14,395,H,295.0,305.0,1457,46.8,300,0,12592,No Failure,2,4,5
2015-06-12 05:33:54,258,H,295.0,305.0,1497,40.3,249,0,36016,No Failure,6,5,4
2016-08-15 07:43:44,139,M,304.0,316.4,1356,44.1,300,0,2216,No Failure,8,7,0
2016-05-29 11:43:00,229,M,304.0,316.8,1450,47.9,300,0,3960,No Failure,5,11,6
2016-10-10 01:05:38,29,L,310.0,320.0,1445,54.6,300,0,3560,No Failure,10,1,0
2016-03-14 03:59:40,195,L,310.0,320.0,1450,52.4,300,0,3232,No Failure,3,3,0
2017-08-06 17:36:22,35,L,310.0,320.0,1295,42.5,300,0,704,No Failure,8,17,6
2017-04-16 08:17:52,227,L,310.0,320.0,1310,42.8,300,0,1280,No Failure,4,8,6
2016-04-13 04:12:36,354,M,300.7,311.1,1488,41.7,300,0,28824,No Failure,4,4,2
2016-05-22 04:55:37,177,L,310.0,320.0,1439,49.9,300,0,1744,No Failure,5,4,6
2017-02-14 07:42:29,152,L,310.0,320.0,1308,42.8,300,0,1016,No Failure,2,7,1
2015-10-17 13:16:54,372,H,295.0,305.0,1494,40.9,300,0,33080,No Failure,10,13,5
2015-07-06 05:36:20,83,M,300.7,311.1,1492,41.6,279,0,13608,No Failure,7,5,0
2015-11-30 15:01:50,2,L,310.0,320.0,1484,42.8,300,0,13728,No Failure,11,15,0
2016-11-13 19:12:29,20,L,310.0,320.0,1278,42.1,300,0,48,No Failure,11,19,6
2016-03-01 18:32:14,232,L,310.0,320.0,1441,58.1,300,0,2024,No Failure,3,18,1
2017-04-06 12:29:43,26,M,304.1,316.6,1436,59.2,300,0,2528,No Failure,4,12,3
2017-05-09 19:44:55,193,L,310.0,320.0,1429,68.8,300,0,816,No Failure,5,19,1
2016-04-21 08:14:25,93,M,302.6,314.2,1462,46.3,300,0,6336,No Failure,4,8,3
2019-05-30 17:23:18,296,H,295.0,305.0,1429,51.4,300,0,1432,No Failure,5,17,3
2015-08-03 00:30:37,16,M,302.5,314.0,1459,45.9,300,0,2912,No Failure,8,0,0
2015-02-23 23:34:35,105,L,310.0,320.0,1499,40.2,82,0,20344,No Failure,2,23,0
2015-11-20 20:13:18,66,M,305.7,319.9,1442,49.3,300,0,1480,No Failure,11,20,4
2017-01-09 08:35:28,9,M,304.9,317.8,1279,42.0,300,0,160,No Failure,1,8,0
2017-01-08 19:01:07,127,M,307.4,320.0,1432,50.6,300,0,1472,No Failure,1,19,6
2015-07-04 15:04:26,79,M,300.7,311.1,1488,41.7,276,0,11800,No Failure,7,15,5
2016-12-19 14:40:39,188,L,310.0,320.0,1429,65.4,300,0,456,No Failure,12,14,0
2016-08-10 21:30:42,220,M,303.5,316.9,1447,53.9,300,0,3904,No Failure,8,21,2
2016-05-17 06:43:35,244,L,310.0,320.0,1433,46.3,300,0,4256,No Failure,5,6,1
2015-08-04 22:57:35,115,M,302.2,313.6,1464,45.4,300,0,3552,No Failure,8,22,1
2019-02-20 01:02:42,348,H,295.0,305.0,1435,50.3,300,0,3768,No Failure,2,1,2
2015-03-29 05:25:21,11,H,295.0,305.0,1495,40.1,130,0,20496,No Failure,3,5,6
2016-04-04 05:00:00,110,L,310.0,320.0,1466,45.8,300,0,7128,No Failure,4,5,0
2016-03-19 00:56:55,60,M,302.6,314.1,1462,46.2,300,0,6088,No Failure,3,0,5
2015-09-22 20:53:39,73,M,302.6,314.1,1458,46.2,300,0,3360,No Failure,9,20,1
2015-08-27 00:59:36,49,M,301.2,311.8,1483,42.8,300,0,9600,No Failure,8,0,3
2016-03-23 20:23:49,96,M,301.6,312.5,1477,43.8,300,0,12720,No Failure,3,20,2
2016-05-03 08:54:51,186,M,304.5,317.2,1431,62.7,300,0,768,No Failure,5,8,1
2016-10-23 22:38:06,4,M,304.9,317.8,1422,51.7,300,0,40,No Failure,10,22,6
2015-10-03 03:01:56,98,M,302.7,314.3,1461,46.5,300,0,3432,No Failure,10,3,5
2017-02-10 23:10:27,243,L,310.0,320.0,1430,51.6,300,0,624,No Failure,2,23,4
2017-03-07 10:18:41,280,M,301.7,312.6,1475,44.0,300,0,20920,No Failure,3,10,1
2016-11-25 16:44:39,127,M,306.3,320.0,1439,49.8,300,0,2528,No Failure,11,16,4
2016-07-13 19:15:54,67,M,304.3,316.8,1435,60.3,300,0,1472,No Failure,7,19,2
2015-12-16 01:09:42,84,L,310.0,320.0,1435,60.0,300,0,952,No Failure,12,1,2
2016-11-12 09:53:54,187,L,310.0,320.0,1312,43.0,300,0,1032,No Failure,11,9,5
2016-01-05 19:10:00,186,M,303.0,314.7,1454,47.6,300,0,3608,No Failure,1,19,1
2015-10-17 19:02:47,223,M,303.3,315.5,1453,47.3,300,0,2680,No Failure,10,19,5
2016-02-21 03:02:43,291,M,300.6,310.9,1489,41.4,300,0,30040,No Failure,2,3,6
2017-05-02 21:29:14,167,L,310.0,320.0,1320,43.3,300,0,1560,No Failure,5,21,1
2016-07-23 22:08:42,76,L,310.0,320.0,1432,62.8,300,0,928,No Failure,7,22,5
2016-05-31 13:53:10,159,M,307.6,320.0,1432,50.8,300,0,912,No Failure,5,13,1
2016-09-07 13:18:59,320,M,301.1,311.8,1483,42.7,300,0,25232,No Failure,9,13,2
2016-05-29 15:32:12,124,L,310.0,320.0,1342,43.7,300,0,1552,No Failure,5,15,6
2017-09-02 15:12:45,308,H,295.0,305.0,1466,45.4,300,0,16584,No Failure,9,15,5
2018-07-22 22:54:04,395,H,295.0,305.0,1449,48.3,300,0,8832,No Failure,7,22,6
2015-12-18 21:19:34,118,L,310.0,320.0,1434,61.1,300,0,808,No Failure,12,21,4
2017-09-15 18:16:40,360,L,310.0,320.0,1466,45.5,300,0,16280,No Failure,9,18,4
2016-01-06 08:55:47,231,H,295.0,305.0,1454,47.2,300,0,3736,No Failure,1,8,2
2017-05-14 12:14:01,250,M,304.6,320.0,1433,66.7,300,0,1432,No Failure,5,12,6
2015-09-23 12:46:01,48,H,295.0,305.0,1456,47.0,300,0,2768,No Failure,9,12,2
2016-02-28 21:05:24,51,M,308.5,320.0,1426,51.5,300,0,208,No Failure,2,21,6
2017-05-21 11:55:14,111,L,310.0,320.0,1437,60.2,300,0,2400,No Failure,5,11,6
2017-05-24 02:51:59,5,M,308.6,320.0,1426,51.6,300,0,424,No Failure,5,2,2
2016-10-05 13:32:41,244,L,310.0,320.0,1309,42.9,300,0,896,No Failure,10,13,2
2016-04-25 00:32:25,217,H,295.0,305.0,1449,50.5,300,0,3736,No Failure,4,0,0
2016-07-23 17:12:53,170,L,310.0,320.0,1443,48.9,300,0,2920,No Failure,7,17,5
2017-01-06 02:43:53,74,L,310.0,320.0,1357,44.1,300,0,2736,No Failure,1,2,4
2016-02-19 14:39:35,1,L,310.0,320.0,1466,45.3,300,0,7096,No Failure,2,14,4
2016-07-18 08:59:07,120,M,303.5,317.1,1444,54.7,300,0,3464,No Failure,7,8,0
2017-08-18 22:36:58,35,L,310.0,320.0,1285,42.2,300,0,408,No Failure,8,22,4
2017-04-11 20:33:47,146,L,310.0,320.0,1435,50.4,300,0,2064,No Failure,4,20,1
2016-07-26 05:01:38,141,M,304.8,317.6,1431,64.4,300,0,576,No Failure,7,5,1
2017-06-20 12:54:22,168,H,295.0,305.0,1426,51.7,300,0,264,No Failure,6,12,1
2015-09-05 05:41:27,324,M,300.3,310.5,1495,40.7,300,0,34016,No Failure,9,5,5
2016-12-26 08:29:37,107,H,295.0,305.0,1444,55.4,300,0,3680,No Failure,12,8,0
2016-08-14 08:47:15,34,L,310.0,320.0,1461,46.2,300,0,7904,No Failure,8,8,6
2018-12-17 23:10:19,333,M,304.1,316.5,1439,49.8,300,0,5160,No Failure,12,23,0
2015-08-21 10:49:25,288,L,310.0,320.0,1495,40.6,300,0,34416,No Failure,8,10,4
2016-03-11 23:15:01,106,M,306.8,320.0,1436,50.2,300,0,1248,No Failure,3,23,4
2015-10-04 20:01:33,176,M,303.8,316.4,1451,47.7,300,0,2256,No Failure,10,20,6
2016-09-11 14:23:13,114,L,310.0,320.0,1428,65.2,300,0,408,No Failure,9,14,6
2016-02-09 02:29:08,26,M,301.5,312.3,1479,43.5,300,0,12664,No Failure,2,2,1
2017-02-10 17:38:14,26,M,303.7,316.0,1442,55.4,300,0,3832,No Failure,2,17,4
2017-05-11 05:09:26,201,H,295.0,305.0,1432,51.2,300,0,1208,No Failure,5,5,3
2016-10-27 09:00:43,61,M,308.2,320.0,1428,51.3,300,0,600,No Failure,10,9,3
2016-11-01 00:17:36,153,L,310.0,320.0,1428,51.4,300,0,584,No Failure,11,0,1
2016-06-24 20:19:16,89,M,304.1,319.7,1437,62.1,300,0,1736,No Failure,6,20,4
2018-01-16 13:28:16,283,L,310.0,320.0,1459,46.5,300,0,13352,No Failure,1,13,1
2017-01-06 11:26:43,74,L,310.0,320.0,1356,44.1,300,0,2728,No Failure,1,11,4
2016-08-01 01:11:05,25,L,310.0,320.0,1277,42.0,300,0,40,No Failure,8,1,0
2017-04-24 15:08:23,167,L,310.0,320.0,1322,43.1,300,0,1760,No Failure,4,15,0
2015-10-23 09:33:10,56,H,295.0,305.0,1438,61.1,300,0,1048,No Failure,10,9,4
2017-02-22 12:50:20,43,H,295.0,305.0,1430,62.8,300,0,1208,No Failure,2,12,2
2016-09-09 11:27:05,79,M,307.3,320.0,1435,50.6,300,0,1384,No Failure,9,11,4
2017-06-02 10:00:01,80,M,304.2,316.7,1341,43.7,300,0,2624,No Failure,6,10,4
2017-08-02 05:43:45,8,L,310.0,320.0,1427,52.0,300,0,200,No Failure,8,5,2
2016-07-17 11:30:02,122,M,304.6,317.4,1431,51.1,300,0,776,No Failure,7,11,6
2018-07-01 12:17:21,371,L,310.0,320.0,1450,48.1,300,0,9392,No Failure,7,12,6
2017-01-06 06:08:26,83,M,304.8,320.0,1425,70.0,300,0,400,No Failure,1,6,4
2016-02-24 03:00:06,124,L,310.0,320.0,1444,46.8,300,0,3856,No Failure,2,3,2
2016-12-09 15:11:28,110,L,310.0,320.0,1316,43.1,300,0,1176,No Failure,12,15,4
2015-08-14 13:14:32,145,M,302.4,313.9,1462,45.8,300,0,3288,No Failure,8,13,4
2016-09-23 04:57:03,99,M,304.2,316.7,1435,59.8,300,0,1760,No Failure,9,4,4
2015-04-02 01:04:04,376,H,295.0,305.0,1498,40.1,139,0,37768,No Failure,4,1,3
2015-10-04 14:14:18,58,M,303.4,315.5,1448,48.2,300,0,1880,No Failure,10,14,6
2017-05-13 15:54:37,63,M,304.9,320.0,1425,71.2,300,0,184,No Failure,5,15,5
2017-04-13 06:27:39,212,M,304.6,317.4,1315,43.1,300,0,1336,No Failure,4,6,3
2015-12-23 07:03:42,122,M,302.4,313.8,1466,45.7,300,0,5736,No Failure,12,7,2
2015-10-30 10:15:41,145,M,303.8,316.2,1373,44.6,300,0,1416,No Failure,10,10,4
